user_id,risk_score,risk_level,ml_prediction,ml_suspicious_probability,ml_risk_level,final_risk_score,final_risk_level,connected_devices,connected_merchants,shared_device_users,risk_reasons
U0366,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0105, D0185, D0211, D0332, D0344, D0346, D0365, D0387, D0467, D0495","M038, M041, M045, M059, M064, M065, M077, M082, M094, M096","U0151, U0160, U0163, U0166, U0176, U0203, U0205, U0212, U0215, U0217, U0221, U0227, U0228, U0230, U0231, U0234, U0241, U0244, U0246, U0248, U0253, U0258, U0259, U0260, U0266, U0270, U0274, U0280, U0283, U0292, U0294, U0296, U0297, U0303, U0306, U0311, U0316, U0321, U0323, U0329, U0330, U0332, U0338, U0341, U0343, U0346, U0356, U0361, U0364, U0377, U0388, U0389, U0395, U0406, U0417, U0419, U0422, U0428, U0432, U0433, U0447, U0454, U0463, U0466, U0467, U0469, U0474, U0492, U0493, U0496, U0498, U0503, U0504, U0508, U0509, U0511, U0512, U0524, U0528, U0532, U0533, U0534, U0535, U0537, U0540, U0545, U0551, U0552, U0553, U0554, U0560, U0561, U0569, U0571, U0577, U0584, U0585, U0589, U0592, U0596, U0600, U0606, U0607, U0613, U0621, U0623, U0625, U0633, U0639, U0643, U0650, U0659, U0662, U0663, U0667, U0677, U0678, U0683, U0687, U0699, U0701, U0702, U0704, U0705, U0708, U0709, U0715, U0717, U0730, U0732, U0736, U0744, U0750, U0751, U0756, U0758, U0760, U0762, U0770, U0771, U0776, U0777, U0780, U0797, U0798, U0801, U0803, U0805, U0811, U0822, U0825, U0826, U0832, U0842, U0846, U0850, U0854, U0856, U0859, U0864, U0866, U0870, U0878, U0888, U0891, U0895, U0896, U0906, U0909, U0912, U0915, U0916, U0918, U0919, U0925, U0936, U0941, U0946, U0954, U0959, U0966, U0968, U0984, U0987, U0995",Device connected to many users
U0671,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0097, D0182, D0228, D0256, D0261, D0265, D0294, D0375, D0405, D0457, D0461","M028, M031, M035, M051, M062, M078, M082, M088, M090, M092, M100","U0152, U0154, U0160, U0163, U0164, U0167, U0168, U0178, U0179, U0189, U0194, U0196, U0200, U0204, U0206, U0209, U0210, U0212, U0217, U0220, U0229, U0230, U0233, U0235, U0238, U0259, U0265, U0267, U0268, U0271, U0274, U0276, U0278, U0281, U0284, U0285, U0286, U0290, U0294, U0297, U0298, U0305, U0306, U0308, U0312, U0328, U0331, U0336, U0338, U0345, U0352, U0354, U0355, U0358, U0365, U0368, U0374, U0390, U0392, U0399, U0400, U0410, U0413, U0414, U0428, U0430, U0431, U0435, U0436, U0439, U0443, U0445, U0448, U0460, U0462, U0463, U0471, U0479, U0482, U0492, U0494, U0502, U0503, U0504, U0516, U0518, U0522, U0526, U0530, U0534, U0536, U0539, U0541, U0542, U0554, U0556, U0561, U0562, U0566, U0571, U0581, U0582, U0584, U0587, U0591, U0592, U0593, U0595, U0599, U0602, U0604, U0606, U0612, U0613, U0614, U0622, U0623, U0628, U0629, U0633, U0638, U0640, U0642, U0652, U0654, U0655, U0656, U0658, U0663, U0669, U0673, U0675, U0678, U0681, U0684, U0685, U0686, U0690, U0691, U0698, U0701, U0705, U0722, U0723, U0725, U0728, U0729, U0731, U0733, U0735, U0741, U0748, U0757, U0758, U0763, U0765, U0770, U0774, U0778, U0779, U0783, U0785, U0787, U0790, U0793, U0798, U0800, U0804, U0805, U0817, U0818, U0822, U0826, U0828, U0830, U0832, U0834, U0839, U0841, U0846, U0848, U0849, U0850, U0851, U0852, U0853, U0858, U0868, U0872, U0877, U0898, U0899, U0906, U0916, U0926, U0927, U0929, U0930, U0932, U0949, U0950, U0953, U0962, U0967, U0970, U0971, U0974, U0975, U0984, U0988, U0989, U0991, U0995, U1000",Device connected to many users
U0670,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0110, D0112, D0159, D0272, D0298, D0304, D0393, D0463","M037, M043, M052, M060, M072, M084, M085, M094, M095","U0162, U0166, U0171, U0180, U0182, U0186, U0191, U0193, U0199, U0201, U0214, U0215, U0216, U0225, U0233, U0246, U0250, U0256, U0259, U0268, U0269, U0278, U0282, U0283, U0285, U0294, U0297, U0308, U0310, U0312, U0317, U0326, U0327, U0334, U0335, U0337, U0341, U0346, U0348, U0352, U0358, U0365, U0367, U0375, U0378, U0379, U0387, U0395, U0401, U0402, U0403, U0404, U0406, U0408, U0418, U0421, U0423, U0429, U0433, U0437, U0447, U0448, U0451, U0458, U0462, U0468, U0488, U0490, U0498, U0503, U0505, U0507, U0511, U0514, U0545, U0547, U0552, U0554, U0562, U0563, U0564, U0565, U0567, U0568, U0580, U0583, U0586, U0597, U0600, U0602, U0605, U0610, U0611, U0612, U0616, U0620, U0623, U0624, U0626, U0632, U0636, U0644, U0652, U0675, U0684, U0704, U0709, U0717, U0721, U0722, U0727, U0728, U0745, U0746, U0752, U0753, U0754, U0756, U0759, U0760, U0768, U0769, U0770, U0776, U0777, U0778, U0780, U0789, U0794, U0800, U0801, U0803, U0813, U0814, U0824, U0826, U0835, U0846, U0849, U0850, U0853, U0855, U0862, U0870, U0871, U0879, U0891, U0893, U0912, U0915, U0918, U0942, U0945, U0947, U0953, U0954, U0956, U0957, U0962, U0966, U0968, U0970, U0971, U0976, U0977, U0982, U0985, U0991, U0995, U0999",Device connected to many users
U0368,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0082, D0094, D0124, D0133, D0153, D0206, D0249, D0284, D0375, D0397","M031, M035, M043, M053, M059, M076, M078, M080, M091, M096, M098","U0156, U0160, U0162, U0166, U0167, U0170, U0171, U0174, U0176, U0180, U0184, U0186, U0187, U0188, U0191, U0194, U0196, U0199, U0200, U0204, U0205, U0206, U0207, U0209, U0213, U0218, U0221, U0224, U0226, U0227, U0228, U0232, U0233, U0234, U0235, U0236, U0238, U0240, U0242, U0244, U0246, U0248, U0250, U0253, U0257, U0262, U0265, U0269, U0280, U0290, U0291, U0295, U0298, U0299, U0303, U0305, U0306, U0308, U0312, U0314, U0320, U0322, U0327, U0329, U0330, U0332, U0334, U0335, U0339, U0346, U0347, U0348, U0351, U0352, U0354, U0358, U0359, U0363, U0374, U0376, U0381, U0387, U0393, U0399, U0400, U0405, U0410, U0415, U0416, U0417, U0420, U0430, U0434, U0436, U0439, U0442, U0448, U0460, U0461, U0463, U0465, U0468, U0470, U0474, U0479, U0482, U0488, U0489, U0496, U0505, U0512, U0514, U0515, U0516, U0518, U0526, U0528, U0537, U0539, U0541, U0548, U0564, U0574, U0591, U0596, U0601, U0602, U0605, U0606, U0632, U0635, U0637, U0642, U0645, U0646, U0663, U0665, U0671, U0678, U0680, U0685, U0697, U0705, U0715, U0722, U0723, U0726, U0728, U0737, U0741, U0748, U0751, U0754, U0760, U0770, U0773, U0774, U0776, U0785, U0793, U0804, U0805, U0814, U0816, U0821, U0829, U0836, U0841, U0852, U0861, U0877, U0883, U0884, U0891, U0899, U0903, U0905, U0907, U0911, U0914, U0931, U0934, U0936, U0942, U0950, U0964, U0965, U0976, U0977, U0978, U0982, U0991, U0994, U0999, U1000",Device connected to many users
U0371,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0088, D0114, D0161, D0268, D0305, D0312, D0337, D0374, D0394, D0475","M027, M034, M045, M051, M057, M071, M075, M080, M086, M098","U0151, U0162, U0166, U0167, U0169, U0171, U0175, U0179, U0182, U0189, U0197, U0199, U0202, U0204, U0211, U0213, U0220, U0225, U0227, U0232, U0235, U0237, U0239, U0244, U0248, U0256, U0266, U0272, U0273, U0274, U0277, U0281, U0283, U0284, U0289, U0292, U0297, U0298, U0299, U0300, U0306, U0320, U0321, U0323, U0327, U0332, U0337, U0338, U0346, U0350, U0353, U0357, U0374, U0380, U0396, U0397, U0399, U0404, U0412, U0414, U0415, U0416, U0418, U0421, U0444, U0445, U0448, U0452, U0457, U0461, U0462, U0465, U0466, U0478, U0480, U0486, U0490, U0494, U0496, U0498, U0504, U0506, U0511, U0514, U0516, U0526, U0529, U0531, U0532, U0537, U0538, U0541, U0542, U0546, U0551, U0569, U0571, U0574, U0577, U0589, U0592, U0593, U0594, U0596, U0598, U0603, U0605, U0606, U0608, U0609, U0613, U0614, U0615, U0617, U0622, U0623, U0627, U0634, U0646, U0649, U0654, U0655, U0659, U0663, U0664, U0666, U0667, U0669, U0673, U0683, U0694, U0697, U0705, U0707, U0709, U0713, U0721, U0727, U0730, U0732, U0734, U0746, U0751, U0754, U0755, U0758, U0760, U0769, U0770, U0772, U0773, U0778, U0791, U0792, U0802, U0805, U0806, U0807, U0822, U0824, U0832, U0834, U0837, U0838, U0843, U0858, U0859, U0864, U0875, U0879, U0880, U0885, U0894, U0896, U0903, U0907, U0914, U0916, U0927, U0940, U0945, U0951, U0953, U0955, U0957, U0958, U0961, U0963, U0967, U0970, U0981, U0986, U0991",Device connected to many users
U0675,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0078, D0178, D0244, D0296, D0303, D0393, D0399, D0420, D0457","M030, M038, M039, M050, M080, M082, M088, M089, M100","U0152, U0163, U0182, U0189, U0194, U0198, U0199, U0207, U0208, U0209, U0210, U0215, U0217, U0225, U0231, U0232, U0235, U0244, U0247, U0251, U0254, U0267, U0269, U0274, U0280, U0282, U0284, U0285, U0287, U0293, U0308, U0310, U0312, U0320, U0326, U0328, U0331, U0334, U0340, U0345, U0346, U0350, U0361, U0367, U0386, U0395, U0406, U0412, U0414, U0416, U0422, U0430, U0432, U0440, U0442, U0454, U0458, U0461, U0469, U0486, U0490, U0491, U0496, U0497, U0502, U0513, U0515, U0517, U0518, U0522, U0531, U0542, U0543, U0544, U0549, U0550, U0556, U0562, U0563, U0577, U0580, U0582, U0585, U0589, U0593, U0601, U0604, U0606, U0611, U0617, U0621, U0625, U0629, U0633, U0637, U0650, U0654, U0659, U0665, U0668, U0669, U0670, U0671, U0673, U0674, U0676, U0685, U0686, U0689, U0690, U0692, U0697, U0710, U0717, U0718, U0728, U0730, U0740, U0742, U0745, U0747, U0750, U0758, U0762, U0763, U0764, U0768, U0769, U0770, U0772, U0785, U0793, U0799, U0811, U0821, U0824, U0826, U0830, U0844, U0850, U0854, U0857, U0858, U0871, U0872, U0875, U0877, U0878, U0880, U0885, U0893, U0898, U0911, U0915, U0921, U0926, U0929, U0932, U0936, U0939, U0945, U0948, U0952, U0954, U0959, U0960, U0961, U0962, U0973, U0975, U0977, U0979, U0987, U0988, U0989, U0990, U0993, U0995, U0998, U1000",Device connected to many users
U0275,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0077, D0087, D0138, D0277, D0326, D0432, D0445","M056, M058, M068, M073, M084, M095, M099","U0155, U0169, U0171, U0175, U0184, U0188, U0189, U0194, U0199, U0211, U0222, U0235, U0243, U0246, U0259, U0260, U0264, U0272, U0274, U0280, U0290, U0291, U0296, U0304, U0308, U0314, U0315, U0316, U0317, U0319, U0323, U0325, U0328, U0331, U0333, U0337, U0342, U0351, U0354, U0355, U0364, U0369, U0370, U0381, U0385, U0386, U0392, U0398, U0406, U0407, U0410, U0411, U0416, U0417, U0419, U0420, U0427, U0433, U0439, U0456, U0457, U0460, U0480, U0486, U0488, U0489, U0492, U0496, U0509, U0513, U0515, U0519, U0528, U0533, U0535, U0540, U0546, U0557, U0569, U0578, U0580, U0586, U0587, U0597, U0599, U0606, U0608, U0611, U0615, U0616, U0624, U0626, U0628, U0629, U0638, U0651, U0655, U0663, U0682, U0685, U0688, U0691, U0692, U0696, U0697, U0704, U0716, U0720, U0733, U0753, U0770, U0778, U0779, U0782, U0794, U0799, U0810, U0811, U0816, U0817, U0824, U0832, U0837, U0849, U0853, U0854, U0856, U0857, U0859, U0863, U0875, U0877, U0878, U0880, U0884, U0885, U0887, U0891, U0896, U0897, U0900, U0905, U0907, U0915, U0920, U0921, U0923, U0930, U0935, U0958, U0959, U0969, U0971, U0976, U0977, U0979, U0980, U0981",Device connected to many users
U0372,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0144, D0156, D0177, D0231, D0310, D0330, D0366, D0373, D0383, D0391, D0455, D0456","M026, M027, M030, M034, M045, M057, M064, M077, M079, M085, M094, M096","U0161, U0163, U0164, U0175, U0178, U0183, U0184, U0193, U0194, U0200, U0216, U0218, U0219, U0221, U0225, U0226, U0231, U0238, U0245, U0248, U0249, U0253, U0255, U0256, U0263, U0273, U0278, U0279, U0280, U0282, U0283, U0284, U0285, U0289, U0290, U0291, U0295, U0296, U0298, U0301, U0302, U0307, U0316, U0317, U0319, U0320, U0321, U0328, U0330, U0331, U0345, U0346, U0354, U0357, U0360, U0361, U0362, U0364, U0369, U0373, U0379, U0381, U0394, U0395, U0397, U0405, U0407, U0411, U0415, U0417, U0421, U0424, U0425, U0428, U0430, U0434, U0437, U0442, U0453, U0454, U0457, U0461, U0462, U0465, U0477, U0483, U0484, U0486, U0487, U0488, U0493, U0495, U0500, U0504, U0507, U0511, U0518, U0520, U0523, U0537, U0541, U0543, U0545, U0548, U0549, U0550, U0555, U0557, U0559, U0563, U0566, U0574, U0580, U0581, U0583, U0586, U0592, U0594, U0595, U0596, U0597, U0598, U0603, U0610, U0612, U0614, U0615, U0618, U0620, U0626, U0632, U0633, U0634, U0642, U0647, U0652, U0653, U0656, U0658, U0667, U0668, U0684, U0686, U0689, U0692, U0693, U0694, U0699, U0700, U0702, U0703, U0708, U0710, U0712, U0725, U0728, U0735, U0736, U0740, U0743, U0744, U0745, U0747, U0748, U0753, U0764, U0765, U0785, U0786, U0803, U0806, U0813, U0819, U0824, U0825, U0826, U0829, U0832, U0833, U0834, U0836, U0840, U0853, U0854, U0856, U0858, U0866, U0867, U0868, U0871, U0872, U0874, U0876, U0878, U0879, U0890, U0891, U0905, U0908, U0917, U0918, U0919, U0920, U0923, U0928, U0932, U0944, U0945, U0948, U0949, U0957, U0960, U0969, U0977, U0986, U0988, U0989, U0991, U0992, U0993, U0998",Device connected to many users
U0383,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0076, D0109, D0137, D0165, D0198, D0281, D0300, D0350, D0363, D0404, D0440","M033, M042, M043, M058, M059, M062, M064, M074, M082, M093, M097","U0151, U0154, U0164, U0170, U0173, U0179, U0183, U0186, U0189, U0191, U0193, U0194, U0195, U0197, U0198, U0199, U0202, U0205, U0206, U0207, U0210, U0213, U0214, U0217, U0218, U0219, U0220, U0233, U0240, U0244, U0246, U0247, U0248, U0249, U0255, U0259, U0262, U0263, U0265, U0266, U0267, U0268, U0271, U0272, U0273, U0279, U0283, U0286, U0288, U0290, U0291, U0294, U0297, U0299, U0301, U0303, U0304, U0307, U0308, U0309, U0320, U0323, U0337, U0341, U0342, U0349, U0354, U0355, U0357, U0360, U0361, U0362, U0367, U0369, U0375, U0376, U0377, U0385, U0386, U0388, U0389, U0390, U0398, U0399, U0404, U0406, U0407, U0411, U0417, U0428, U0429, U0439, U0444, U0447, U0450, U0453, U0455, U0456, U0458, U0459, U0461, U0467, U0469, U0473, U0479, U0480, U0487, U0489, U0491, U0494, U0495, U0496, U0498, U0510, U0519, U0520, U0521, U0523, U0526, U0533, U0539, U0540, U0544, U0550, U0553, U0559, U0567, U0573, U0576, U0578, U0579, U0582, U0586, U0588, U0592, U0593, U0612, U0616, U0618, U0619, U0621, U0622, U0624, U0631, U0640, U0642, U0644, U0645, U0650, U0653, U0659, U0662, U0665, U0666, U0669, U0672, U0680, U0681, U0684, U0686, U0687, U0695, U0699, U0702, U0706, U0707, U0714, U0717, U0721, U0724, U0726, U0732, U0738, U0739, U0742, U0745, U0748, U0751, U0753, U0755, U0756, U0759, U0762, U0765, U0766, U0768, U0773, U0775, U0778, U0780, U0786, U0789, U0791, U0793, U0799, U0800, U0804, U0806, U0811, U0816, U0821, U0823, U0827, U0829, U0833, U0836, U0837, U0840, U0842, U0845, U0852, U0855, U0861, U0865, U0866, U0869, U0875, U0877, U0885, U0890, U0892, U0893, U0895, U0897, U0898, U0901, U0909, U0910, U0913, U0914, U0921, U0931, U0942, U0945, U0951, U0956, U0957, U0970, U0973, U0975, U0976, U0984, U0986, U0987, U0990, U0991",Device connected to many users
U0665,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0082, D0130, D0153, D0186, D0197, D0222, D0260, D0420, D0440, D0466","M028, M032, M034, M036, M056, M060, M061, M079, M082, M083","U0156, U0160, U0162, U0163, U0164, U0165, U0170, U0171, U0173, U0174, U0176, U0183, U0191, U0194, U0196, U0197, U0205, U0213, U0218, U0224, U0226, U0227, U0232, U0236, U0240, U0242, U0250, U0251, U0255, U0257, U0260, U0268, U0270, U0272, U0285, U0286, U0291, U0294, U0299, U0303, U0308, U0312, U0314, U0315, U0319, U0327, U0330, U0332, U0335, U0337, U0339, U0340, U0346, U0348, U0354, U0361, U0368, U0377, U0383, U0390, U0393, U0398, U0402, U0412, U0416, U0425, U0427, U0428, U0430, U0435, U0439, U0440, U0442, U0443, U0444, U0448, U0450, U0458, U0467, U0474, U0479, U0480, U0488, U0489, U0491, U0496, U0500, U0502, U0503, U0505, U0515, U0520, U0521, U0523, U0524, U0526, U0530, U0540, U0549, U0552, U0553, U0555, U0556, U0563, U0564, U0567, U0568, U0571, U0572, U0577, U0578, U0582, U0583, U0587, U0593, U0596, U0601, U0605, U0606, U0618, U0622, U0623, U0624, U0629, U0630, U0631, U0632, U0636, U0642, U0653, U0654, U0656, U0657, U0659, U0675, U0676, U0681, U0686, U0687, U0691, U0695, U0697, U0699, U0700, U0705, U0710, U0713, U0714, U0715, U0719, U0721, U0732, U0735, U0738, U0742, U0745, U0748, U0750, U0751, U0754, U0760, U0763, U0765, U0768, U0769, U0770, U0789, U0790, U0793, U0796, U0798, U0800, U0804, U0808, U0814, U0818, U0830, U0841, U0842, U0844, U0850, U0852, U0854, U0855, U0858, U0864, U0873, U0883, U0885, U0890, U0892, U0903, U0907, U0912, U0915, U0921, U0948, U0953, U0954, U0962, U0963, U0965, U0970, U0972, U0978, U0979, U0982, U0990, U0992, U0994, U0998, U0999, U1000",Device connected to many users
U0385,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0277, D0281, D0308, D0362, D0369, D0370, D0438, D0492","M026, M038, M041, M056, M061, M062, M065, M071","U0154, U0157, U0161, U0171, U0173, U0175, U0178, U0185, U0191, U0193, U0197, U0198, U0210, U0211, U0225, U0227, U0233, U0238, U0247, U0248, U0251, U0259, U0262, U0274, U0275, U0277, U0280, U0288, U0291, U0292, U0295, U0302, U0307, U0308, U0312, U0317, U0328, U0333, U0335, U0337, U0339, U0341, U0346, U0350, U0358, U0359, U0360, U0364, U0367, U0369, U0373, U0379, U0380, U0383, U0397, U0399, U0406, U0407, U0412, U0415, U0420, U0427, U0433, U0435, U0442, U0445, U0447, U0451, U0456, U0459, U0467, U0468, U0471, U0475, U0477, U0479, U0483, U0484, U0489, U0490, U0492, U0498, U0507, U0530, U0534, U0537, U0543, U0544, U0553, U0564, U0567, U0568, U0569, U0572, U0576, U0578, U0579, U0584, U0595, U0609, U0631, U0634, U0635, U0636, U0650, U0656, U0657, U0659, U0660, U0666, U0667, U0678, U0680, U0681, U0684, U0693, U0696, U0702, U0703, U0704, U0708, U0714, U0721, U0724, U0727, U0732, U0733, U0734, U0742, U0744, U0745, U0765, U0769, U0773, U0776, U0782, U0786, U0804, U0805, U0811, U0814, U0815, U0819, U0840, U0845, U0851, U0853, U0854, U0861, U0863, U0865, U0867, U0869, U0884, U0890, U0896, U0900, U0910, U0914, U0922, U0925, U0928, U0930, U0935, U0952, U0956, U0957, U0958, U0961, U0962, U0971, U0975, U0978, U0980, U0991, U0994, U0998, U1000",Device connected to many users
U0389,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0079, D0157, D0185, D0333, D0346, D0363, D0388, D0410, D0416, D0434, D0465, D0483","M027, M034, M038, M049, M051, M054, M075, M076, M085, M086, M088, M092","U0151, U0154, U0156, U0157, U0158, U0162, U0169, U0173, U0177, U0179, U0182, U0183, U0184, U0186, U0187, U0189, U0192, U0199, U0204, U0205, U0207, U0213, U0218, U0219, U0222, U0225, U0228, U0235, U0240, U0248, U0249, U0253, U0258, U0261, U0266, U0276, U0278, U0286, U0290, U0294, U0296, U0303, U0305, U0306, U0307, U0311, U0312, U0316, U0321, U0322, U0323, U0324, U0330, U0333, U0340, U0343, U0344, U0346, U0348, U0350, U0355, U0356, U0361, U0365, U0366, U0375, U0376, U0377, U0378, U0380, U0383, U0388, U0390, U0398, U0399, U0403, U0406, U0407, U0411, U0412, U0413, U0417, U0418, U0422, U0424, U0427, U0428, U0430, U0433, U0436, U0437, U0444, U0446, U0447, U0448, U0458, U0461, U0463, U0466, U0467, U0468, U0469, U0470, U0477, U0486, U0496, U0506, U0507, U0511, U0517, U0520, U0521, U0527, U0529, U0530, U0535, U0538, U0548, U0551, U0552, U0553, U0554, U0556, U0561, U0562, U0567, U0570, U0571, U0575, U0579, U0580, U0585, U0586, U0591, U0592, U0601, U0606, U0607, U0612, U0613, U0616, U0627, U0629, U0631, U0634, U0638, U0640, U0644, U0646, U0649, U0650, U0658, U0659, U0662, U0663, U0666, U0668, U0669, U0681, U0682, U0684, U0685, U0686, U0687, U0691, U0699, U0704, U0709, U0714, U0715, U0722, U0724, U0726, U0727, U0729, U0734, U0738, U0740, U0741, U0747, U0751, U0755, U0757, U0758, U0762, U0763, U0764, U0769, U0770, U0771, U0775, U0780, U0782, U0785, U0786, U0797, U0809, U0811, U0816, U0820, U0824, U0825, U0829, U0841, U0846, U0856, U0857, U0858, U0860, U0874, U0877, U0878, U0883, U0884, U0895, U0899, U0906, U0912, U0913, U0914, U0915, U0916, U0926, U0934, U0942, U0952, U0956, U0959, U0961, U0965, U0966, U0967, U0969, U0970, U0974, U0979, U0988, U0989, U0996",Device connected to many users
U0388,21.0,LOW,0,0.0,LOW,10.5,LOW,"D0123, D0128, D0184, D0185, D0240, D0269, D0322, D0349, D0363, D0398, D0485","M027, M030, M039, M042, M059, M065, M067, M073, M074, M076, M091","U0151, U0160, U0166, U0167, U0168, U0171, U0173, U0175, U0180, U0182, U0183, U0189, U0191, U0194, U0199, U0201, U0202, U0207, U0208, U0211, U0213, U0215, U0216, U0218, U0219, U0220, U0225, U0230, U0238, U0240, U0241, U0242, U0243, U0246, U0250, U0252, U0253, U0257, U0258, U0266, U0278, U0284, U0285, U0288, U0289, U0292, U0293, U0299, U0306, U0307, U0308, U0314, U0317, U0319, U0320, U0326, U0330, U0335, U0349, U0355, U0360, U0361, U0365, U0366, U0369, U0373, U0374, U0379, U0380, U0383, U0386, U0389, U0398, U0406, U0407, U0410, U0411, U0415, U0422, U0423, U0426, U0428, U0429, U0430, U0438, U0439, U0451, U0457, U0458, U0467, U0471, U0478, U0482, U0496, U0499, U0501, U0502, U0504, U0509, U0511, U0512, U0520, U0521, U0531, U0536, U0543, U0547, U0552, U0555, U0558, U0559, U0563, U0564, U0565, U0567, U0576, U0578, U0583, U0585, U0588, U0590, U0591, U0592, U0602, U0606, U0610, U0611, U0613, U0617, U0618, U0627, U0633, U0634, U0636, U0639, U0641, U0644, U0645, U0650, U0653, U0655, U0658, U0661, U0662, U0663, U0669, U0674, U0681, U0684, U0686, U0695, U0699, U0701, U0703, U0707, U0709, U0715, U0718, U0726, U0728, U0732, U0736, U0737, U0739, U0747, U0750, U0755, U0758, U0760, U0764, U0767, U0770, U0771, U0772, U0780, U0785, U0789, U0807, U0814, U0816, U0820, U0832, U0840, U0841, U0847, U0855, U0856, U0861, U0862, U0863, U0867, U0869, U0871, U0877, U0878, U0881, U0883, U0884, U0889, U0892, U0895, U0906, U0911, U0913, U0915, U0916, U0918, U0921, U0928, U0935, U0940, U0942, U0947, U0951, U0956, U0957, U0960, U0966, U0976, U0982, U0995, U0997",Device connected to many users
U0674,21.01,LOW,0,0.0,LOW,10.5,LOW,"D0085, D0091, D0115, D0171, D0218, D0325, D0352, D0398, D0399, D0415, D0442","M044, M056, M057, M068, M069, M074, M075, M081, M082, M090, M091","U0153, U0157, U0167, U0169, U0175, U0183, U0190, U0192, U0203, U0206, U0210, U0212, U0215, U0224, U0225, U0227, U0231, U0232, U0240, U0241, U0245, U0246, U0251, U0254, U0257, U0258, U0260, U0263, U0264, U0265, U0268, U0274, U0277, U0279, U0284, U0289, U0291, U0294, U0298, U0299, U0300, U0301, U0309, U0314, U0320, U0324, U0335, U0342, U0344, U0346, U0354, U0359, U0363, U0369, U0373, U0386, U0388, U0392, U0404, U0408, U0410, U0414, U0416, U0422, U0427, U0430, U0436, U0438, U0440, U0450, U0451, U0452, U0455, U0459, U0462, U0465, U0466, U0467, U0482, U0483, U0491, U0494, U0496, U0510, U0517, U0520, U0521, U0526, U0527, U0529, U0534, U0537, U0539, U0546, U0549, U0558, U0560, U0567, U0573, U0576, U0580, U0582, U0583, U0589, U0590, U0592, U0593, U0594, U0596, U0603, U0607, U0610, U0622, U0624, U0625, U0640, U0641, U0644, U0655, U0658, U0661, U0666, U0668, U0675, U0677, U0679, U0681, U0685, U0690, U0711, U0716, U0721, U0722, U0723, U0729, U0731, U0735, U0738, U0743, U0745, U0747, U0758, U0763, U0765, U0770, U0779, U0787, U0791, U0793, U0795, U0796, U0797, U0799, U0804, U0805, U0808, U0817, U0818, U0819, U0823, U0830, U0832, U0844, U0851, U0855, U0859, U0864, U0865, U0867, U0871, U0872, U0876, U0877, U0878, U0879, U0889, U0894, U0895, U0901, U0902, U0904, U0910, U0911, U0915, U0916, U0921, U0937, U0938, U0944, U0950, U0952, U0959, U0960, U0961, U0962, U0964, U0965, U0967, U0968, U0969, U0976, U0985, U0986, U0990",Device connected to many users
